name,category,source,match_status,amap_uid,amap_name,amap_type,amap_typecode,amap_address,amap_adname,old_lng,old_lat,amap_lng,amap_lat,coord_transform,drift_m,drift_flag,amap_rating,amap_cost,old_address,n_candidates
上坞沙滩戏雪乐园(暂停营业),景点,amap,exact,B0JK7US3DN,上坞沙滩戏雪乐园(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,松北大道东100米,松北区,126.582104,45.770889,126.582104,45.770889,identity,0.0,False,,,松北大道东100米,1
清滨公园,景点,amap,exact,B01C30JZW5,清滨公园,风景名胜;公园广场;公园,110101,西大直街与和兴三道街交口,南岗区,126.614992,45.729599,126.614992,45.729599,identity,0.0,False,,,西大直街与和兴三道街交口,10
沙滩部落(暂停营业),景点,amap,exact,B0J6YU3EX8,沙滩部落(暂停营业),体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,公路大桥辅路1号,松北区,126.579296,45.769128,126.579296,45.769128,identity,0.0,False,,,公路大桥辅路1号,1
母亲广场,景点,amap,exact,B01C302994,母亲广场,风景名胜;公园广场;城市广场,110105,进乡街23号,香坊区,126.676921,45.710585,126.676921,45.710585,identity,0.0,False,,,进乡街23号,5
哈尔滨党史纪念馆,景点,amap,exact,B01C31ANO9,哈尔滨党史纪念馆,风景名胜;风景名胜;纪念馆,110204,西十五道街33号,道里区,126.621947,45.768253,126.621947,45.768253,identity,0.0,False,,,西十五道街33号,2
五常市企小鹅亲子游乐场,景点,amap,exact,B0M6PUMQUM,五常市企小鹅亲子游乐场,体育休闲服务;休闲场所;游乐场,080501,安家镇铁西村月牙泡屯,五常市,127.100759,44.943818,127.100759,44.943818,identity,0.0,False,,,安家镇铁西村月牙泡屯,2
开心季·潮范儿童乐园,景点,amap,exact,B0LR51C8OH,开心季·潮范儿童乐园,体育休闲服务;休闲场所;游乐场,080501,学院路二道街98号家得乐商城F1层,呼兰区,126.551475,45.869575,126.551475,45.869575,identity,0.0,False,,,学院路二道街98号家得乐商城F1层,1
承德广场,景点,amap,exact,B0FFJIPYN6,承德广场,风景名胜;公园广场;城市广场,110105,承德街与太古街交叉口东100米,道外区,126.642213,45.778085,126.642213,45.778085,identity,0.0,False,,,承德街与太古街交叉口东100米,10
汤姆熊(哈尔滨红博店),景点,amap,exact,B0G296LLJA,汤姆熊(哈尔滨红博店),体育休闲服务;休闲场所;游乐场,080501,红旗大街339号红博中央公园上区B1层,南岗区,126.699575,45.758125,126.699575,45.758125,identity,0.0,False,,,红旗大街339号红博中央公园上区B1层,2
安重根义士纪念馆,景点,amap,exact,B0FFL05BH4,安重根义士纪念馆,风景名胜;风景名胜;纪念馆,110204,哈尔滨火车站南广场,南岗区,126.632638,45.761168,126.632638,45.761168,identity,0.0,False,,,哈尔滨火车站南广场,3
野核桃儿童乐园,景点,amap,exact,B0LA5UUNJJ,野核桃儿童乐园,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,南京路街道利民东四大街555号(家得乐超市入口上二楼左手边),呼兰区,126.598802,45.885538,126.598802,45.885538,identity,0.0,False,,,南京路街道利民东四大街555号(家得乐超市入口上二楼左手边),1
道外巴洛克博物馆,景点,amap,exact,B0JBPC9B3Q,道外巴洛克博物馆,科教文化服务;博物馆;博物馆,140100,靖宇南二道街中华巴洛克五号院,道外区,126.64231,45.782283,126.64231,45.782283,identity,0.0,False,,,靖宇南二道街中华巴洛克五号院,3
雨阳公园,景点,amap,exact,B0FFFFLK9X,雨阳公园,风景名胜;公园广场;公园,110101,群力第六大道与丽江路交口,道里区,126.550058,45.722301,126.550058,45.722301,identity,0.0,False,,,群力第六大道与丽江路交口,7
黑龙江省博物馆新馆(暂停开放),景点,amap,exact,B0IUMC58XY,黑龙江省博物馆新馆(暂停开放),科教文化服务;博物馆;博物馆,140100,天马街(冰雪大世界地铁站2A口旁),松北区,126.572412,45.77946,126.572412,45.77946,identity,0.0,False,,,天马街(冰雪大世界地铁站2A口旁),1
新区中心公园,景点,amap,exact,B0FFIFGCY6,新区中心公园,风景名胜;公园广场;公园,110101,中源大道与江安街交汇处,松北区,126.523721,45.817554,126.523721,45.817554,identity,0.0,False,,,中源大道与江安街交汇处,10
悠悠宝贝儿童乐园(西城红场店),景点,amap,exact,B0FFLDNCHC,悠悠宝贝儿童乐园(西城红场店),体育休闲服务;休闲场所;游乐场,080501,王岗镇哈西大街299号西城红场3层,南岗区,126.594213,45.702877,126.594213,45.702877,identity,0.0,False,,,王岗镇哈西大街299号西城红场3层,1
滨江湿地,景点,baidu,exact,BV11602100,滨江湿地(公交站),交通设施服务;公交车站;公交车站相关,150700,375路,道外区,126.7809979,45.887109,126.790099,45.884176,wgs84_to_gcj02,597.0,True,,,黑龙江省哈尔滨市道外区小七队屯,10
一机公园,景点,baidu,exact,B01C3189RO,一机公园,风景名胜;公园广场;公园,110101,道口头道街38号,道外区,126.7097872,45.7799655,126.715913,45.782094,wgs84_to_gcj02,7.5,False,,,黑龙江省哈尔滨市道外区道口头道街38号,10
晨美瑜伽,景点,baidu,exact,B0JU3NNX3C,晨美瑜伽,体育休闲服务;运动场馆;健身中心,080111,旭升街与联旭街交叉口西40米,香坊区,126.6584698,45.7039975,126.664447,45.705867,wgs84_to_gcj02,13.8,False,,,旭升街明光翡翠湾六号楼门市,6
东安运动场,景点,baidu,exact,B01C317C4Q,东安运动场,体育休闲服务;运动场馆;综合体育馆,080101,南厂街21号,平房区,126.6621009,45.591025,126.668082,45.593047,wgs84_to_gcj02,1.1,False,,,黑龙江省哈尔滨市平房区南厂街21号,1
勤扬田径体能俱乐部(爱建店),景点,baidu,exact,B0J23CB7RD,勤扬田径体能俱乐部(爱建馆),体育休闲服务;运动场馆;运动场所,080100,爱建路12号,道里区,126.5979054,45.7609708,126.603814,45.762882,wgs84_to_gcj02,0.3,False,,,爱建路12号,1
中国方正稻作博物馆,景点,baidu,exact,B0FFFSDCB8,中国方正稻作博物馆,科教文化服务;博物馆;博物馆,140100,哈同高速公路,方正县,128.789775,45.807685,128.796558,45.809772,wgs84_to_gcj02,3.1,False,,,黑龙江省哈尔滨市方正县哈同高速公路,1
马家沟河丽水公园,景点,baidu,exact,B0FFH95CK1,马家沟河丽水公园,风景名胜;公园广场;公园,110101,繁荣街74号,南岗区,126.6591097,45.7677737,126.642574,45.747388,wgs84_to_gcj02,3040.4,True,,,哈尔滨市南岗区鼎新头道街与宽桥街交叉路口往北约150米,5
哈尔滨广厦学院-体育运动球场,景点,baidu,exact,B0FFG0Q5PX,哈尔滨广厦学院-体育运动球场,体育休闲服务;运动场馆;运动场所,080100,利民开发区学院路1号哈尔滨广厦学院,呼兰区,126.540764,45.8733238,126.546794,45.875251,wgs84_to_gcj02,2.1,False,,,哈尔滨市呼兰区校园春天商业街哈尔滨广厦学院,1
西辕门,景点,baidu,exact,B0HGTB8F0I,西辕门,风景名胜;风景名胜相关;旅游景点,110000,北新街65号哈尔滨市关道遗址文化公园(不对外开放)内(南侧),道外区,126.6511145,45.7911047,126.65703,45.793103,wgs84_to_gcj02,7.9,False,,,哈尔滨市道外区北新街65号,1
凯先森台球棋牌俱乐部,景点,baidu,exact,B0K3XS5SSE,凯先森台球棋牌俱乐部,体育休闲服务;运动场馆;台球厅,080113,和兴三道街220号,南岗区,126.603622,45.7284002,126.609532,45.730323,wgs84_to_gcj02,0.3,False,,,黑龙江省哈尔滨市南岗区和兴三道街218号,1
吾空台球(乐松店),景点,baidu,exact,B0HG5AAS2X,吾空台球(乐松店),体育休闲服务;运动场馆;台球厅,080113,哈平路街道和平路15-2号巴黎广场2楼,香坊区,126.6449969,45.7202374,126.651125,45.722225,wgs84_to_gcj02,12.5,False,,,巴黎广场2楼,1
7玺24H自助健身(群力店),景点,baidu,exact,B0K1PDIPAF,7玺24H自助健身(群力店),体育休闲服务;运动场馆;健身中心,080111,民生尚都福园商服B44-2耀阳车浴后边一排第二家,道里区,126.5005065,45.7182291,126.506381,45.720396,wgs84_to_gcj02,24.0,False,,,群力西区民生尚都福园B44-2号商服,1
力得健身(卓展购物中心店),景点,baidu,exact,B0JUKZ447Y,力得健身(卓展购物中心安红街),体育休闲服务;运动场馆;健身中心,080111,安隆街106号卓展购物中心(安红街)B1层,道里区,126.5998402,45.7556208,126.606282,45.75686,wgs84_to_gcj02,85.4,False,,,安隆街106号,1
凌川台球俱乐部,景点,baidu,exact,B0H2UZP24U,凌川台球俱乐部,体育休闲服务;运动场馆;台球厅,080113,世阳路酒吧街S4-栋三楼,松北区,126.4901922,45.8011468,126.49642,45.803262,wgs84_to_gcj02,0.6,False,,,世阳路万达文化旅游城酒店群一期S4-4栋三楼,1
亚布力滑雪(暂停营业),景点,amap,exact,B0L05HTGZZ,亚布力滑雪(暂停营业),体育休闲服务;运动场馆;运动场所,080100,南兴街108号,南岗区,126.584305,45.694314,126.584305,45.694314,identity,0.0,False,,,南兴街108号,10
亚布力滑雪场(青顶子屯店)(暂停营业),景点,amap,exact,B0K3OAOSOU,亚布力滑雪场(青顶子屯店)(暂停营业),体育休闲服务;运动场馆;运动场所,080100,亚布力镇一心三队,尚志市,128.517258,44.826745,128.517258,44.826745,identity,0.0,False,,,亚布力镇一心三队,1
海宁龙龙奇幻世界,景点,amap,exact,B0FFI11GJ5,海宁龙龙奇幻世界,风景名胜;风景名胜相关;旅游景点,110000,机场路198号海宁皮革城3层,道里区,126.538598,45.691844,126.538598,45.691844,identity,0.0,False,,,机场路198号海宁皮革城3层,1
哈尔滨市政府广场,景点,amap,exact,B0FFIXFANY,哈尔滨市政府广场,风景名胜;公园广场;城市广场,110105,松北街道世纪大道与泰山街交叉口西南340米,松北区,126.53645,45.800794,126.53645,45.800794,identity,0.0,False,,,松北街道世纪大道与泰山街交叉口西南340米,10
恒酷帝国飞越中国(王府井店),景点,amap,exact,B0L22SZC7O,恒酷帝国飞越中国(王府井店),体育休闲服务;娱乐场所;娱乐场所,080300,景江东路王府井购物中心三楼,道里区,126.565775,45.733225,126.566325,45.733425,identity,48.1,False,,,景江东路王府井购物中心三楼,1
哈尔滨巴彦大顶山温泉,景点,amap,exact,B0FFIPKWLK,哈尔滨巴彦大顶山温泉,生活服务;洗浴推拿场所;洗浴推拿场所,071400,大顶子山北方三亚湾温泉水世界东侧100米,呼兰区,127.242,46.013497,127.242,46.013497,identity,0.0,False,,,大顶子山北方三亚湾温泉水世界东侧100米,3
万寿山,景点,amap,exact,B0KRMR430R,万寿山,风景名胜;风景名胜;风景名胜,110200,哈平路105号黑龙江省森林植物园(东南角),香坊区,126.653577,45.696045,126.653577,45.696045,identity,0.0,False,,,哈平路105号黑龙江省森林植物园(东南角),3
哈尔滨冰雪大世界-大滑梯上站,景点,amap,exact,B0L0DHMPCT,哈尔滨冰雪大世界-大滑梯上站,风景名胜;风景名胜相关;旅游景点,110000,太阳大道1458号哈尔滨冰雪大世界内(北侧),松北区,126.56241,45.780011,126.56241,45.780011,identity,0.0,False,,,太阳大道1458号哈尔滨冰雪大世界内(北侧),1
野鸭湾,景点,amap,exact,B0LGZRWN1O,野鸭湾,风景名胜;风景名胜;风景名胜,110200,滨水大道东40米,松北区,126.694586,45.840765,126.694586,45.840765,identity,0.0,False,,,滨水大道东40米,2
金河湾湿地植物园,景点,amap,exact,B01C30LJJN,金河湾湿地植物园(暂停开放),风景名胜;公园广场;植物园,110103,江湾路5000号,松北区,126.498681,45.783001,126.498681,45.783001,identity,0.0,False,,,江湾路5000号,10
淘学企鹅馆,景点,amap,exact,B0JRY7C671,淘学企鹅馆,风景名胜;公园广场;水族馆,110104,太阳大道3号(近太阳岛公园斜对面)哈尔滨极地馆内,松北区,126.58571,45.7855,126.585502,45.785432,identity,17.8,False,,,太阳大道277号(太阳岛地铁站1号口步行190米),2
亚布力森林温泉,景点,amap,exact,B0IUPRBXOQ,亚布力森林温泉,生活服务;生活服务场所;生活服务场所,070000,驴充充汽车充电站(亚布力森林温泉酒店)西侧80米,尚志市,128.485658,44.792929,128.485658,44.792929,identity,0.0,False,,,驴充充汽车充电站(亚布力森林温泉酒店)西侧80米,10
普照寺,景点,amap,exact,B01C3028A7,普照寺,风景名胜;风景名胜;寺庙道观,110205,东大直街3号(工程大学地铁站2号口步行490米),南岗区,126.666578,45.779128,126.666578,45.779128,identity,0.0,False,,,东大直街3号(工程大学地铁站2号口步行490米),10
西岗公园,景点,amap,exact,B01C30281A,西岗公园,风景名胜;公园广场;公园,110101,公园路1号,呼兰区,126.592893,45.984449,126.592893,45.984449,identity,0.0,False,,,公园路1号,10
李兆麟将军纪念馆(麦凯乐)(暂停开放),景点,amap,exact,B0FFI55WZR,李兆麟将军纪念馆(麦凯乐),风景名胜;风景名胜;纪念馆,110204,尚志大街73号麦凯乐(哈尔滨总店)3F层,道里区,126.624557,45.772411,126.624557,45.772411,identity,0.0,False,,,尚志大街73号麦凯乐(哈尔滨总店)3F层,10
云湖公园,景点,amap,exact,B0IGNL8IJ0,云湖公园,风景名胜;公园广场;公园,110101,,道外区,126.827659,45.754137,126.827659,45.754137,identity,0.0,False,,,[],3
激情广场,景点,amap,exact,B01C30KD44,激情广场,风景名胜;公园广场;城市广场,110105,果戈里大街与革新街交叉口南100米,南岗区,126.659576,45.751499,126.659576,45.751499,identity,0.0,False,,,果戈里大街与革新街交叉口南100米,10
鞑靼清真寺,景点,amap,exact,B0FFK46QUK,鞑靼清真寺,风景名胜;风景名胜;风景名胜,110200,通江街106号NICE融合菜近通江街108号,道里区,126.614043,45.773014,126.614043,45.773014,identity,0.0,False,,,通江街106号NICE融合菜近通江街108号,2
浴来浴好洗浴汗蒸馆,景点,amap,exact,B0J0TAX9K9,浴来浴好洗浴汗蒸馆,生活服务;洗浴推拿场所;洗浴推拿场所,071400,龙珅花园闽江小区(南区)闽江路192号-2号,南岗区,126.697737,45.747433,126.697737,45.747433,identity,0.0,False,,,龙珅花园闽江小区(南区)闽江路192号-2号,1
哈尔滨冰雪大世界雪花摩天轮,景点,amap,exact,B0LRRAKL5K,哈尔滨冰雪大世界雪花摩天轮,风景名胜;风景名胜;风景名胜,110200,太阳岛街道冰雪大世界(西南角),松北区,126.557978,45.775851,126.557978,45.775851,identity,0.0,False,,,太阳岛街道冰雪大世界(西南角),2
长青寺,景点,amap,exact,B0KK9MS4VL,长青寺,风景名胜;风景名胜;寺庙道观,110205,大街街道太平后道太平大街168号,道外区,126.684665,45.789614,126.684665,45.789614,identity,0.0,False,,,大街街道太平后道太平大街168号,3
君沐禧momo汤水汇·宾馆,景点,amap,exact,B0FFFWLKBH,君沐禧momo汤水汇·宾馆,住宿服务;宾馆酒店;宾馆酒店,100100,浦源路黑龙江科技大学旁,松北区,126.648688,45.822653,126.648688,45.822653,identity,0.0,False,,,浦源路黑龙江科技大学旁,1
北国温泉小镇,景点,amap,exact,B0FFFS8ZQT,北国温泉小镇,商务住宅;住宅区;住宅区,120300,G1211吉黑高速东50米,五常市,127.177299,44.949417,127.177299,44.949417,identity,0.0,False,,,G1211吉黑高速东50米,10
哈尔滨红利滑雪场有限公司(暂停营业),景点,amap,exact,B0K3OCLFCS,哈尔滨红利滑雪场有限公司(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,团结镇红利村,道外区,126.87148,45.757593,126.87148,45.757593,identity,0.0,False,,,团结镇红利村,1
圣清观,景点,amap,exact,B0FFI5RK75,圣清观,风景名胜;风景名胜;寺庙道观,110205,太阳大道3号太阳岛风景区,松北区,126.613665,45.790881,126.613665,45.790881,identity,0.0,False,,,太阳大道3号太阳岛风景区,2
神鹿雪场(暂停营业),景点,amap,exact,B01C30II71,神鹿雪场(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,平山镇平山旅游度假区内,阿城区,127.368385,45.304834,127.368385,45.304834,identity,0.0,False,,,平山镇平山旅游度假区内,1
亚布力(哈尔滨)国际滑雪场(暂停营业),景点,amap,exact,B0JK5R7OS9,亚布力(哈尔滨)国际滑雪场(暂停营业),体育休闲服务;运动场馆;滑雪场,080106,亚布力滑雪场南走200米,尚志市,128.456698,44.777348,128.456698,44.777348,identity,0.0,False,,,亚布力滑雪场南走200米,10
索菲亚教堂景区-综合办公楼,景点,amap,exact,B0FFG26UMG,索菲亚教堂景区-综合办公楼,风景名胜;风景名胜相关;旅游景点,110000,透笼街88号,道里区,126.626958,45.771205,126.626958,45.771205,identity,0.0,False,,,透笼街88号,1
尼埃拉依教堂,景点,amap,exact,B01C30K8QU,尼埃拉依教堂,风景名胜;风景名胜;教堂|政府机构及社会团体;社会团体;教会,110206|130409,东大直街252号,南岗区,126.651589,45.764369,126.651589,45.764369,identity,0.0,False,,,东大直街252号,1
秋林格瓦斯博物馆,景点,amap,exact,B0FFJ10O8F,秋林格瓦斯博物馆,科教文化服务;博物馆;博物馆,140100,平房经济技术开发区东兴路151号,香坊区,126.692632,45.626942,126.692632,45.626942,identity,0.0,False,,,平房经济技术开发区东兴路151号,1
